T1,T2,F1_T,F1,MCC_T,MCC
1.00,0.00,0,0.00,0,0.00
1.00,0.01,0,20.16,4,12.84
1.00,0.02,0,24.02,2,15.92
1.00,0.03,0,26.53,0,18.42
1.00,0.04,5,28.24,5,22.13
1.00,0.05,5,33.97,5,26.80
1.00,0.06,8,33.52,8,27.49
1.00,0.07,9,35.12,9,28.13
1.00,0.08,12,37.81,13,31.83
1.00,0.09,13,36.63,13,29.95
1.00,0.10,18,34.18,18,27.46
1.00,0.11,19,34.31,19,27.24
1.00,0.12,20,32.25,20,25.12
1.00,0.13,24,31.58,24,24.04
1.00,0.14,26,29.45,30,22.06
1.00,0.15,27,28.88,27,21.42
1.00,0.16,31,28.57,31,20.66
1.00,0.17,33,27.06,29,19.52
1.00,0.18,35,26.07,31,18.90
1.00,0.19,37,24.95,34,16.35
1.01,0.00,0,0.00,0,0.00
1.01,0.01,0,20.13,4,12.84
1.01,0.02,0,24.02,2,15.87
1.01,0.03,0,26.48,0,18.36
1.01,0.04,5,28.12,5,21.96
1.01,0.05,5,33.67,5,26.46
1.01,0.06,8,33.02,8,26.81
1.01,0.07,9,34.76,8,27.71
1.01,0.08,12,37.50,13,31.55
1.01,0.09,13,36.29,15,29.62
1.01,0.10,18,34.01,18,27.24
1.01,0.11,19,34.17,19,27.09
1.01,0.12,21,32.16,20,24.99
1.01,0.13,24,31.73,24,24.22
1.01,0.14,29,29.71,29,22.07
1.01,0.15,28,29.00,27,21.58
1.01,0.16,34,28.57,34,20.56
1.01,0.17,34,26.86,29,19.61
1.01,0.18,33,26.14,31,18.92
1.01,0.19,37,24.70,31,16.32
1.02,0.00,0,0.00,0,0.00
1.02,0.01,0,20.39,4,12.70
1.02,0.02,0,24.19,2,16.18
1.02,0.03,0,26.43,0,18.30
1.02,0.04,5,27.91,5,21.64
1.02,0.05,5,33.43,5,26.18
1.02,0.06,8,32.78,8,26.48
1.02,0.07,8,34.63,8,27.67
1.02,0.08,12,37.79,13,31.78
1.02,0.09,14,36.86,14,30.11
1.02,0.10,18,33.84,18,27.03
1.02,0.11,19,34.20,19,27.14
1.02,0.12,21,32.37,20,25.18
1.02,0.13,24,31.58,21,24.38
1.02,0.14,29,29.65,29,21.97
1.02,0.15,28,29.12,28,21.47
1.02,0.16,31,28.45,31,20.57
1.02,0.17,33,27.14,29,19.46
1.02,0.18,35,26.41,31,18.84
1.02,0.19,36,24.76,36,16.24
1.03,0.00,0,0.00,0,0.00
1.03,0.01,0,20.68,4,12.70
1.03,0.02,0,24.35,2,16.44
1.03,0.03,2,26.62,0,18.43
1.03,0.04,5,27.85,5,21.56
1.03,0.05,5,33.29,5,26.01
1.03,0.06,8,32.97,8,26.64
1.03,0.07,8,34.36,8,27.37
1.03,0.08,12,38.25,13,32.31
1.03,0.09,14,37.01,14,30.29
1.03,0.10,17,33.73,20,26.78
1.03,0.11,20,34.31,20,27.28
1.03,0.12,21,32.54,20,25.50
1.03,0.13,24,31.39,21,24.09
1.03,0.14,29,29.94,29,22.27
1.03,0.15,29,29.23,27,21.73
1.03,0.16,31,28.54,29,21.05
1.03,0.17,34,27.48,33,19.41
1.03,0.18,35,26.50,33,18.76
1.03,0.19,35,24.58,35,16.32
1.04,0.00,0,0.00,0,0.00
1.04,0.01,0,20.68,4,13.12
1.04,0.02,0,24.32,2,16.39
1.04,0.03,2,27.01,2,18.61
1.04,0.04,3,28.09,5,21.40
1.04,0.05,5,33.19,5,25.90
1.04,0.06,8,33.27,8,26.88
1.04,0.07,9,34.24,8,27.12
1.04,0.08,12,38.02,13,31.90
1.04,0.09,14,36.77,14,30.03
1.04,0.10,16,34.00,20,27.28
1.04,0.11,20,34.35,20,27.28
1.04,0.12,21,32.50,20,25.42
1.04,0.13,24,31.17,21,24.09
1.04,0.14,29,29.91,29,22.18
1.04,0.15,30,29.18,27,21.47
1.04,0.16,33,28.82,31,20.84
1.04,0.17,34,27.67,34,19.65
1.04,0.18,35,26.13,33,18.44
1.04,0.19,35,24.31,34,16.21
1.05,0.00,0,0.00,0,0.00
1.05,0.01,0,20.61,4,13.12
1.05,0.02,0,24.23,2,16.33
1.05,0.03,2,26.88,2,18.45
1.05,0.04,3,27.96,5,21.25
1.05,0.05,5,33.33,5,26.06
1.05,0.06,8,32.97,8,26.48
1.05,0.07,8,34.30,8,27.34
1.05,0.08,12,37.72,13,31.46
1.05,0.09,14,36.51,14,29.75
1.05,0.10,16,33.91,20,27.07
1.05,0.11,20,34.04,18,26.96
1.05,0.12,21,32.39,21,25.25
1.05,0.13,26,31.04,21,23.65
1.05,0.14,29,29.94,29,22.20
1.05,0.15,30,29.17,32,21.27
1.05,0.16,33,28.78,33,20.76
1.05,0.17,34,27.63,34,19.64
1.05,0.18,37,26.46,31,18.48
1.05,0.19,34,24.36,32,16.86
1.06,0.00,0,0.00,0,0.00
1.06,0.01,0,20.58,4,13.12
1.06,0.02,0,24.16,2,16.28
1.06,0.03,2,26.85,2,18.41
1.06,0.04,3,27.83,5,21.09
1.06,0.05,5,33.15,5,25.84
1.06,0.06,8,32.80,8,26.25
1.06,0.07,8,34.13,8,27.15
1.06,0.08,12,37.93,13,31.51
1.06,0.09,14,36.07,14,29.25
1.06,0.10,16,33.51,20,27.32
1.06,0.11,20,33.93,20,26.78
1.06,0.12,21,32.18,21,25.03
1.06,0.13,26,30.72,21,23.57
1.06,0.14,29,29.68,29,21.89
1.06,0.15,32,28.99,32,21.13
1.06,0.16,33,28.40,29,20.39
1.06,0.17,34,27.29,34,19.23
1.06,0.18,37,26.18,31,18.31
1.06,0.19,34,24.33,32,16.74
1.07,0.00,0,0.00,0,0.00
1.07,0.01,0,20.58,4,13.95
1.07,0.02,0,24.16,4,16.76
1.07,0.03,2,26.85,2,18.41
1.07,0.04,4,27.96,5,20.94
1.07,0.05,5,32.73,5,25.36
1.07,0.06,8,32.51,8,25.87
1.07,0.07,8,34.37,8,27.46
1.07,0.08,13,37.74,13,31.61
1.07,0.09,14,36.17,14,29.39
1.07,0.10,19,33.04,20,27.71
1.07,0.11,20,33.97,20,26.82
1.07,0.12,21,32.19,21,25.10
1.07,0.13,26,30.68,21,23.42
1.07,0.14,29,29.67,29,21.86
1.07,0.15,29,29.36,29,21.66
1.07,0.16,33,28.44,31,20.50
1.07,0.17,35,27.42,34,19.23
1.07,0.18,37,26.09,31,18.12
1.07,0.19,35,24.32,33,16.66
1.08,0.00,0,0.00,0,0.00
1.08,0.01,0,20.55,4,13.67
1.08,0.02,0,24.30,4,16.64
1.08,0.03,2,26.68,0,18.27
1.08,0.04,4,27.79,5,20.87
1.08,0.05,5,32.69,5,25.32
1.08,0.06,8,32.46,8,25.74
1.08,0.07,8,33.99,8,27.04
1.08,0.08,13,37.57,13,31.33
1.08,0.09,14,35.78,14,28.96
1.08,0.10,16,33.04,20,27.55
1.08,0.11,20,33.72,20,26.53
1.08,0.12,23,32.15,20,24.99
1.08,0.13,26,30.95,26,23.32
1.08,0.14,29,29.97,29,22.18
1.08,0.15,29,29.44,29,21.82
1.08,0.16,34,28.13,29,20.34
1.08,0.17,35,27.65,35,19.48
1.08,0.18,36,26.31,36,18.08
1.08,0.19,36,24.15,33,16.51
1.09,0.00,0,0.00,0,0.00
1.09,0.01,0,20.55,4,13.67
1.09,0.02,2,24.33,4,17.10
1.09,0.03,2,26.80,2,18.35
1.09,0.04,4,28.74,5,21.13
1.09,0.05,5,32.47,9,25.52
1.09,0.06,8,32.29,8,25.52
1.09,0.07,8,33.66,11,27.27
1.09,0.08,13,37.31,13,31.01
1.09,0.09,14,35.36,14,28.48
1.09,0.10,16,33.00,20,27.30
1.09,0.11,20,33.67,24,26.56
1.09,0.12,21,32.25,21,25.26
1.09,0.13,26,31.53,26,23.99
1.09,0.14,29,30.04,29,22.25
1.09,0.15,29,29.46,29,21.88
1.09,0.16,34,28.32,29,20.24
1.09,0.17,35,27.37,35,19.15
1.09,0.18,36,26.15,31,17.91
1.09,0.19,35,24.11,33,16.73
1.10,0.00,0,0.00,0,0.00
1.10,0.01,0,20.48,4,13.54
1.10,0.02,2,24.25,4,17.10
1.10,0.03,2,26.63,2,18.15
1.10,0.04,4,28.61,5,20.83
1.10,0.05,5,32.21,9,25.08
1.10,0.06,8,32.65,8,25.85
1.10,0.07,9,33.87,11,27.27
1.10,0.08,13,37.46,13,31.15
1.10,0.09,14,35.43,14,28.59
1.10,0.10,19,33.39,20,27.10
1.10,0.11,20,33.43,24,26.50
1.10,0.12,23,32.45,21,25.41
1.10,0.13,26,31.01,26,23.37
1.10,0.14,29,30.41,29,22.66
1.10,0.15,29,29.29,29,21.73
1.10,0.16,34,28.00,31,20.30
1.10,0.17,35,27.04,33,19.14
1.10,0.18,36,26.06,31,17.91
1.10,0.19,35,24.38,34,16.72
1.11,0.00,0,0.00,0,0.00
1.11,0.01,0,20.48,4,13.54
1.11,0.02,2,24.21,4,16.98
1.11,0.03,2,26.60,2,18.11
1.11,0.04,4,28.61,5,21.02
1.11,0.05,5,32.12,9,24.94
1.11,0.06,8,32.94,8,26.10
1.11,0.07,11,33.87,11,27.43
1.11,0.08,13,37.88,13,31.59
1.11,0.09,15,35.83,15,28.97
1.11,0.10,19,33.39,20,27.69
1.11,0.11,20,33.85,20,26.66
1.11,0.12,21,32.53,21,25.73
1.11,0.13,26,31.04,26,23.40
1.11,0.14,29,30.42,29,22.67
1.11,0.15,29,29.55,29,22.12
1.11,0.16,34,28.18,31,20.27
1.11,0.17,35,27.18,33,19.09
1.11,0.18,36,26.12,36,17.94
1.11,0.19,35,24.19,32,16.49
1.12,0.00,0,0.00,0,0.00
1.12,0.01,0,20.48,4,13.54
1.12,0.02,0,24.17,4,16.98
1.12,0.03,2,26.57,4,18.11
1.12,0.04,4,28.61,5,21.35
1.12,0.05,5,32.08,9,24.80
1.12,0.06,8,32.89,8,25.98
1.12,0.07,11,34.04,11,27.58
1.12,0.08,13,37.76,13,31.43
1.12,0.09,15,35.76,15,28.87
1.12,0.10,18,32.88,21,27.45
1.12,0.11,20,33.71,20,26.49
1.12,0.12,23,32.34,21,25.38
1.12,0.13,26,30.89,26,23.22
1.12,0.14,29,30.24,31,22.47
1.12,0.15,29,29.36,28,22.25
1.12,0.16,34,28.61,34,20.54
1.12,0.17,35,27.22,33,19.22
1.12,0.18,36,25.85,35,17.86
1.12,0.19,35,24.16,32,16.87
1.13,0.00,0,0.00,0,0.00
1.13,0.01,0,20.45,4,13.54
1.13,0.02,0,24.11,4,16.98
1.13,0.03,2,26.44,0,18.21
1.13,0.04,4,28.66,5,21.46
1.13,0.05,5,32.09,9,24.80
1.13,0.06,8,33.22,8,26.31
1.13,0.07,9,34.47,11,27.97
1.13,0.08,13,37.98,13,31.63
1.13,0.09,15,35.68,15,28.77
1.13,0.10,18,33.43,24,27.25
1.13,0.11,20,33.89,20,26.70
1.13,0.12,23,32.27,21,25.35
1.13,0.13,26,31.02,26,23.37
1.13,0.14,29,30.75,29,23.06
1.13,0.15,29,29.58,28,22.31
1.13,0.16,34,28.78,34,20.76
1.13,0.17,35,26.94,33,19.19
1.13,0.18,36,26.02,35,17.96
1.13,0.19,35,24.00,32,16.64
1.14,0.00,0,0.00,0,0.00
1.14,0.01,0,20.41,4,13.41
1.14,0.02,0,24.08,4,16.87
1.14,0.03,2,26.32,0,18.18
1.14,0.04,4,28.40,5,21.17
1.14,0.05,5,32.10,9,25.22
1.14,0.06,8,33.39,8,26.47
1.14,0.07,9,34.55,11,27.81
1.14,0.08,13,37.81,13,31.39
1.14,0.09,15,35.59,15,28.65
1.14,0.10,18,33.53,21,27.16
1.14,0.11,20,33.47,18,26.40
1.14,0.12,21,32.32,21,25.67
1.14,0.13,25,30.64,21,23.33
1.14,0.14,31,30.60,31,23.11
1.14,0.15,29,29.57,28,22.47
1.14,0.16,34,28.74,34,20.74
1.14,0.17,34,26.89,33,19.04
1.14,0.18,35,25.70,35,17.85
1.14,0.19,37,24.05,32,16.22
1.15,0.00,0,0.00,0,0.00
1.15,0.01,0,20.41,4,13.15
1.15,0.02,2,24.05,4,16.75
1.15,0.03,2,26.25,0,18.12
1.15,0.04,4,28.32,5,21.03
1.15,0.05,5,32.05,9,25.22
1.15,0.06,8,33.88,8,27.00
1.15,0.07,11,34.93,11,28.35
1.15,0.08,13,37.89,13,31.45
1.15,0.09,15,35.67,15,28.75
1.15,0.10,18,34.21,21,27.21
1.15,0.11,20,33.73,18,26.83
1.15,0.12,21,32.51,21,25.99
1.15,0.13,25,30.82,25,23.28
1.15,0.14,31,30.14,31,22.53
1.15,0.15,29,29.53,29,22.34
1.15,0.16,34,28.70,34,20.72
1.15,0.17,34,26.70,33,18.95
1.15,0.18,35,25.72,35,17.90
1.15,0.19,37,24.02,32,16.20
1.16,0.00,0,0.00,0,0.00
1.16,0.01,0,20.35,4,13.02
1.16,0.02,2,24.18,4,16.64
1.16,0.03,0,26.17,0,18.14
1.16,0.04,4,28.16,5,20.89
1.16,0.05,5,31.98,9,24.80
1.16,0.06,8,34.47,8,27.61
1.16,0.07,11,34.97,11,28.35
1.16,0.08,13,37.40,13,30.86
1.16,0.09,15,35.50,15,28.55
1.16,0.10,18,34.20,18,27.07
1.16,0.11,21,33.43,18,26.53
1.16,0.12,21,32.31,21,25.81
1.16,0.13,25,30.81,23,23.53
1.16,0.14,31,30.38,31,22.77
1.16,0.15,29,29.29,28,22.33
1.16,0.16,34,28.77,34,20.82
1.16,0.17,34,26.65,34,18.80
1.16,0.18,35,25.84,35,18.12
1.16,0.19,40,23.91,33,16.38
1.17,0.00,0,0.00,0,0.00
1.17,0.01,0,20.32,4,13.02
1.17,0.02,0,24.09,4,16.98
1.17,0.03,0,26.01,0,17.93
1.17,0.04,4,27.99,5,20.82
1.17,0.05,5,31.69,9,24.80
1.17,0.06,8,34.36,8,27.47
1.17,0.07,11,34.92,11,28.28
1.17,0.08,13,37.10,13,30.50
1.17,0.09,15,35.04,20,28.25
1.17,0.10,18,34.10,21,27.24
1.17,0.11,21,33.29,18,26.16
1.17,0.12,21,32.02,21,25.53
1.17,0.13,25,30.95,23,23.52
1.17,0.14,31,29.79,31,22.06
1.17,0.15,29,29.17,28,22.15
1.17,0.16,34,28.54,34,20.57
1.17,0.17,37,26.58,34,18.66
1.17,0.18,35,25.56,35,17.80
1.17,0.19,40,23.87,33,16.01
1.18,0.00,0,0.00,0,0.00
1.18,0.01,0,20.25,4,13.02
1.18,0.02,0,23.94,4,16.87
1.18,0.03,0,25.85,0,17.73
1.18,0.04,4,28.29,5,21.07
1.18,0.05,5,31.74,9,24.80
1.18,0.06,8,34.52,8,27.63
1.18,0.07,11,34.68,11,27.98
1.18,0.08,13,37.18,13,30.58
1.18,0.09,16,35.02,20,28.25
1.18,0.10,20,34.01,20,27.86
1.18,0.11,20,33.51,18,26.75
1.18,0.12,21,31.97,21,25.50
1.18,0.13,25,30.61,23,23.38
1.18,0.14,31,29.82,31,22.08
1.18,0.15,30,29.10,28,22.01
1.18,0.16,34,28.54,34,20.58
1.18,0.17,37,26.64,33,18.87
1.18,0.18,35,25.41,35,17.67
1.18,0.19,39,24.17,33,16.43
1.19,0.00,0,0.00,0,0.00
1.19,0.01,0,20.25,4,13.02
1.19,0.02,0,23.94,4,16.87
1.19,0.03,0,25.80,0,17.67
1.19,0.04,4,28.21,5,21.07
1.19,0.05,5,31.84,9,24.80
1.19,0.06,8,34.67,8,27.78
1.19,0.07,11,34.88,11,28.15
1.19,0.08,13,36.94,13,30.30
1.19,0.09,16,34.91,16,27.98
1.19,0.10,20,33.64,21,27.36
1.19,0.11,20,33.25,18,26.54
1.19,0.12,21,32.02,21,25.64
1.19,0.13,25,30.43,23,23.28
1.19,0.14,31,29.48,28,21.79
1.19,0.15,30,29.18,29,21.99
1.19,0.16,34,28.26,33,20.37
1.19,0.17,37,26.53,33,18.90
1.19,0.18,35,25.57,35,17.97
1.19,0.19,40,24.32,35,16.61
1.20,0.00,0,0.00,0,0.00
1.20,0.01,0,20.22,4,13.02
1.20,0.02,0,24.29,4,16.87
1.20,0.03,2,25.96,0,17.61
1.20,0.04,4,28.53,5,21.00
1.20,0.05,5,31.75,9,24.80
1.20,0.06,8,34.50,8,27.58
1.20,0.07,11,34.77,11,28.01
1.20,0.08,13,36.71,13,30.02
1.20,0.09,16,34.69,16,27.72
1.20,0.10,20,33.52,20,27.20
1.20,0.11,20,33.04,18,26.41
1.20,0.12,21,31.90,21,25.55
1.20,0.13,25,30.58,25,23.12
1.20,0.14,31,29.51,31,21.68
1.20,0.15,30,29.03,29,21.64
1.20,0.16,34,28.32,33,20.53
1.20,0.17,34,26.69,34,19.06
1.20,0.18,39,25.26,35,17.53
1.20,0.19,40,24.28,35,16.57
1.21,0.00,0,0.00,0,0.00
1.21,0.01,0,20.22,4,13.02
1.21,0.02,0,24.26,4,17.20
1.21,0.03,2,25.81,0,17.50
1.21,0.04,4,28.69,5,21.26
1.21,0.05,5,31.85,9,24.66
1.21,0.06,8,34.55,8,27.61
1.21,0.07,11,34.71,11,27.94
1.21,0.08,13,36.73,13,30.03
1.21,0.09,16,35.09,16,28.17
1.21,0.10,19,33.69,20,27.12
1.21,0.11,20,33.46,20,26.36
1.21,0.12,23,32.17,21,25.60
1.21,0.13,25,30.84,25,23.49
1.21,0.14,28,29.59,28,22.02
1.21,0.15,29,28.91,29,21.86
1.21,0.16,34,28.48,34,20.61
1.21,0.17,35,26.69,32,18.85
1.21,0.18,39,25.49,35,17.52
1.21,0.19,40,24.33,35,16.57
1.22,0.00,0,0.00,0,0.00
1.22,0.01,0,20.22,4,13.95
1.22,0.02,0,24.26,4,17.20
1.22,0.03,2,25.69,0,17.33
1.22,0.04,4,28.45,5,21.44
1.22,0.05,5,32.20,5,24.83
1.22,0.06,8,34.33,8,27.35
1.22,0.07,11,34.37,11,27.52
1.22,0.08,13,36.51,13,29.76
1.22,0.09,16,34.88,16,27.91
1.22,0.10,20,33.45,20,27.04
1.22,0.11,20,33.21,18,26.11
1.22,0.12,23,32.10,21,25.29
1.22,0.13,25,30.62,25,23.26
1.22,0.14,28,29.27,28,21.66
1.22,0.15,31,28.79,29,21.55
1.22,0.16,34,27.85,34,19.86
1.22,0.17,35,26.48,34,18.65
1.22,0.18,39,25.41,35,17.21
1.22,0.19,41,24.28,35,16.24
1.23,0.00,0,0.00,0,0.00
1.23,0.01,0,20.22,4,13.95
1.23,0.02,0,24.26,4,17.09
1.23,0.03,2,25.66,0,17.49
1.23,0.04,4,28.41,5,21.37
1.23,0.05,5,32.33,5,25.00
1.23,0.06,8,34.38,8,27.37
1.23,0.07,11,34.36,8,27.51
1.23,0.08,13,36.73,13,29.99
1.23,0.09,16,34.90,16,27.91
1.23,0.10,20,33.75,20,27.27
1.23,0.11,20,33.17,20,26.06
1.23,0.12,23,31.80,21,25.08
1.23,0.13,25,30.45,25,23.07
1.23,0.14,31,28.93,28,21.15
1.23,0.15,31,28.60,29,21.28
1.23,0.16,34,27.88,34,19.92
1.23,0.17,37,26.38,34,18.70
1.23,0.18,39,25.13,35,16.94
1.23,0.19,41,24.08,35,15.91
1.24,0.00,0,0.00,0,0.00
1.24,0.01,0,20.16,4,13.95
1.24,0.02,0,24.14,4,16.98
1.24,0.03,2,25.91,0,17.32
1.24,0.04,5,28.93,5,22.02
1.24,0.05,5,32.46,5,25.16
1.24,0.06,8,34.21,8,27.18
1.24,0.07,9,34.62,9,27.87
1.24,0.08,13,37.17,13,30.49
1.24,0.09,16,35.29,16,28.34
1.24,0.10,20,33.57,20,27.04
1.24,0.11,20,33.05,18,26.06
1.24,0.12,23,31.66,21,24.78
1.24,0.13,25,30.37,25,23.00
1.24,0.14,28,28.69,28,20.97
1.24,0.15,31,28.24,28,20.82
1.24,0.16,34,27.62,34,19.61
1.24,0.17,39,26.47,34,18.50
1.24,0.18,39,25.50,33,16.98
1.24,0.19,40,24.24,35,15.91
1.25,0.00,0,0.00,0,0.00
1.25,0.01,0,20.13,4,13.69
1.25,0.02,0,24.11,4,16.77
1.25,0.03,2,25.91,0,17.29
1.25,0.04,5,28.83,5,21.88
1.25,0.05,5,32.34,5,25.02
1.25,0.06,8,34.37,8,27.34
1.25,0.07,9,34.90,9,28.23
1.25,0.08,13,37.08,13,30.37
1.25,0.09,16,34.98,16,27.97
1.25,0.10,20,33.68,20,27.12
1.25,0.11,20,33.05,18,26.20
1.25,0.12,23,31.71,21,24.63
1.25,0.13,25,30.17,25,22.78
1.25,0.14,28,28.60,28,20.89
1.25,0.15,31,28.19,29,20.53
1.25,0.16,34,27.72,34,19.77
1.25,0.17,35,26.45,34,18.52
1.25,0.18,39,25.47,39,16.90
1.25,0.19,40,24.23,35,15.61
1.26,0.00,0,0.00,0,0.00
1.26,0.01,0,20.13,4,13.57
1.26,0.02,0,24.08,4,16.66
1.26,0.03,2,25.82,0,17.18
1.26,0.04,5,28.67,5,21.67
1.26,0.05,5,32.10,8,24.80
1.26,0.06,8,34.15,8,27.09
1.26,0.07,9,34.69,9,28.00
1.26,0.08,13,37.10,13,30.39
1.26,0.09,16,35.22,16,28.25
1.26,0.10,20,33.68,20,27.05
1.26,0.11,20,33.06,20,26.02
1.26,0.12,23,31.81,23,24.62
1.26,0.13,25,29.97,25,22.57
1.26,0.14,31,28.57,28,20.68
1.26,0.15,31,28.16,31,20.37
1.26,0.16,34,27.61,34,19.67
1.26,0.17,35,26.50,35,18.63
1.26,0.18,39,25.19,39,16.57
1.26,0.19,40,23.93,35,15.60
1.27,0.00,0,0.00,0,0.00
1.27,0.01,0,20.13,4,13.45
1.27,0.02,0,24.08,4,16.56
1.27,0.03,2,25.82,0,17.18
1.27,0.04,5,28.98,5,21.99
1.27,0.05,5,32.02,8,24.96
1.27,0.06,8,34.10,8,27.03
1.27,0.07,9,34.96,9,28.35
1.27,0.08,13,37.80,13,31.17
1.27,0.09,16,35.21,16,28.22
1.27,0.10,20,33.85,20,27.21
1.27,0.11,20,32.86,20,25.80
1.27,0.12,23,31.93,23,24.78
1.27,0.13,25,30.17,25,22.86
1.27,0.14,31,28.84,31,20.80
1.27,0.15,31,28.11,31,20.33
1.27,0.16,34,27.68,34,19.80
1.27,0.17,35,26.44,35,18.59
1.27,0.18,39,25.12,35,16.55
1.27,0.19,39,23.62,35,15.66
1.28,0.00,0,0.00,0,0.00
1.28,0.01,0,20.13,4,13.33
1.28,0.02,0,24.02,4,16.35
1.28,0.03,2,25.76,0,17.10
1.28,0.04,5,29.17,5,22.17
1.28,0.05,5,31.75,8,24.74
1.28,0.06,8,34.04,8,26.94
1.28,0.07,9,34.71,9,28.08
1.28,0.08,13,37.87,13,31.25
1.28,0.09,16,35.09,16,28.08
1.28,0.10,20,34.13,20,27.45
1.28,0.11,20,32.56,18,25.65
1.28,0.12,23,31.90,23,24.78
1.28,0.13,25,29.79,25,22.42
1.28,0.14,31,28.76,31,20.71
1.28,0.15,31,27.97,31,20.20
1.28,0.16,34,27.61,33,19.76
1.28,0.17,37,26.51,35,18.66
1.28,0.18,39,25.07,35,16.96
1.28,0.19,41,23.73,35,15.83
1.29,0.00,0,0.00,0,0.00
1.29,0.01,0,20.41,4,13.33
1.29,0.02,0,24.45,4,16.35
1.29,0.03,2,25.93,2,17.30
1.29,0.04,5,29.17,5,22.17
1.29,0.05,6,31.89,8,25.49
1.29,0.06,8,34.64,8,27.60
1.29,0.07,9,34.85,9,28.30
1.29,0.08,13,37.81,13,31.19
1.29,0.09,17,35.28,17,28.48
1.29,0.10,20,34.63,20,27.98
1.29,0.11,20,33.14,20,26.25
1.29,0.12,24,32.04,23,24.89
1.29,0.13,25,29.96,25,22.68
1.29,0.14,31,28.98,31,20.97
1.29,0.15,31,28.09,31,20.39
1.29,0.16,34,27.76,34,19.97
1.29,0.17,37,26.49,35,18.62
1.29,0.18,39,25.07,35,16.82
1.29,0.19,40,23.71,35,16.01
1.30,0.00,0,0.00,0,0.00
1.30,0.01,0,20.38,4,13.21
1.30,0.02,0,24.60,4,16.35
1.30,0.03,2,26.10,2,17.51
1.30,0.04,5,29.42,5,22.42
1.30,0.05,6,32.00,8,25.06
1.30,0.06,8,35.17,8,28.19
1.30,0.07,9,35.02,9,28.59
1.30,0.08,13,37.83,13,31.21
1.30,0.09,17,35.44,17,28.60
1.30,0.10,20,34.51,20,27.77
1.30,0.11,20,33.22,20,26.40
1.30,0.12,23,31.53,23,24.42
1.30,0.13,25,29.68,25,22.36
1.30,0.14,29,28.88,28,21.38
1.30,0.15,31,28.04,30,20.54
1.30,0.16,34,27.85,34,20.13
1.30,0.17,37,26.38,35,18.16
1.30,0.18,39,24.98,37,16.94
1.30,0.19,40,23.74,35,15.94
1.31,0.00,0,0.00,0,0.00
1.31,0.01,0,20.38,4,13.09
1.31,0.02,0,24.57,4,16.25
1.31,0.03,2,26.01,2,17.41
1.31,0.04,5,29.27,5,22.22
1.31,0.05,6,32.11,8,24.85
1.31,0.06,8,35.31,8,28.34
1.31,0.07,9,34.78,9,28.32
1.31,0.08,13,38.03,13,31.44
1.31,0.09,17,35.05,17,28.14
1.31,0.10,20,35.04,20,28.30
1.31,0.11,20,33.56,20,26.87
1.31,0.12,24,31.54,23,24.38
1.31,0.13,25,29.61,25,22.31
1.31,0.14,29,29.15,29,21.51
1.31,0.15,31,27.93,30,20.39
1.31,0.16,34,27.91,34,20.23
1.31,0.17,37,26.48,37,18.30
1.31,0.18,39,25.09,37,17.06
1.31,0.19,39,23.58,35,15.65
1.32,0.00,0,0.00,0,0.00
1.32,0.01,0,20.34,4,13.09
1.32,0.02,0,24.54,4,16.15
1.32,0.03,2,26.01,2,17.41
1.32,0.04,5,29.27,5,22.22
1.32,0.05,6,32.06,8,24.74
1.32,0.06,8,35.16,8,28.16
1.32,0.07,11,35.01,9,28.24
1.32,0.08,13,37.86,13,31.25
1.32,0.09,17,34.98,17,28.04
1.32,0.10,20,34.81,20,28.02
1.32,0.11,20,33.22,20,26.50
1.32,0.12,24,31.68,24,24.29
1.32,0.13,25,29.41,25,22.06
1.32,0.14,31,28.82,29,21.08
1.32,0.15,31,27.80,31,20.14
1.32,0.16,34,27.64,33,19.98
1.32,0.17,39,26.61,37,18.41
1.32,0.18,40,25.05,37,16.70
1.32,0.19,40,23.43,35,15.39
1.33,0.00,0,0.00,0,0.00
1.33,0.01,0,20.34,4,13.09
1.33,0.02,0,24.54,4,16.15
1.33,0.03,2,25.98,2,17.37
1.33,0.04,5,29.22,5,22.15
1.33,0.05,6,31.96,6,24.52
1.33,0.06,8,35.33,8,28.35
1.33,0.07,11,35.60,11,28.68
1.33,0.08,13,37.77,13,31.15
1.33,0.09,17,35.38,17,28.47
1.33,0.10,20,34.75,20,27.95
1.33,0.11,20,33.81,20,27.29
1.33,0.12,24,31.38,24,23.95
1.33,0.13,29,29.70,30,21.89
1.33,0.14,31,29.06,31,21.09
1.33,0.15,31,27.87,31,20.27
1.33,0.16,34,27.43,34,19.66
1.33,0.17,39,26.73,37,18.59
1.33,0.18,40,25.27,35,16.66
1.33,0.19,37,23.50,37,15.65
1.34,0.00,0,0.00,0,0.00
1.34,0.01,0,20.34,4,13.60
1.34,0.02,0,24.76,4,16.58
1.34,0.03,2,25.95,2,17.34
1.34,0.04,5,29.07,5,21.95
1.34,0.05,6,32.12,6,24.69
1.34,0.06,8,34.92,8,27.89
1.34,0.07,11,35.33,11,28.37
1.34,0.08,14,38.12,14,31.58
1.34,0.09,15,35.16,15,28.49
1.34,0.10,20,34.46,20,27.56
1.34,0.11,20,33.55,20,27.00
1.34,0.12,24,31.08,23,24.02
1.34,0.13,30,29.48,30,21.79
1.34,0.14,31,29.27,31,21.35
1.34,0.15,31,27.63,31,19.99
1.34,0.16,34,27.31,34,19.54
1.34,0.17,39,26.74,39,18.33
