  552.7842,  1596.0000
12679.6423,  2142.0000
  126.1972,  1343.0000
 1514.4741,  1309.0000
  897.9651,  1331.0000
21115.6061,  1637.5000
  378.8386,   951.5000
 8095.9338,  1854.5000
    1.1785,    30.0000
    1.0445,    24.0000
  338.7573,   208.0000
  627.7992,   107.000020913.2602,  3694.0000
13397.2154,  1569.0000
  233.4679,  5073.0000
20470.0672,  4693.0000
  856.5809,  1534.5000
       inf,  1735.5000
10659.0887,  1369.0000
12895.9761,  1361.5000
 4475.4330,  1480.5000
15847.8605,  3730.0000
 7957.2556,  1135.0000
 4438.5298,   105.0000
 2202.4212,  1659.0000
 5633.5622,  1043.5000
12667.5803,  1292.5000
12758.7158,  2214.0000
 1068.6675,  1176.5000
       inf,   858.5000
12553.7284,  1309.0000
12178.9234,  1701.0000
14109.7070,  1562.0000
       inf,  1158.5000
56439.0878,  1809.5000
       inf,   884.0000
 2888.3441,   290.0000
25810.7419,  3291.5000
15688.7183,  1923.0000
 8324.4432,  1401.5000
  979.0084,  2198.0000
 2887.1337,   509.0000
  271.0934,  3193.0000
 9079.5843,   959.0000
 5950.6169,   357.0000
62316.3401,  1741.5000
102219.7913,  1741.5000
188865.2151,  2725.0000
 1789.0581,  1030.0000
61356.2790,  1876.5000
  139.5974,  1098.0000
10845.2878,   550.5000
38194.3409,  3642.5000
 1777.6293,  3890.0000
 7157.1462,  7995.5000
28485.8141,  1159.0000
45965.1197,  3176.0000
41328.9551,  2558.0000
 2310.2726,  1235.5000
       inf,  3783.5000
 7962.5133,   786.0000
 7849.2451,   828.0000
 1890.2235,   947.5000
180467.8857,  3409.0000
       inf,  1111.0000
 2690.0755,  1417.5000
26850.7023,  1281.0000
10701.3009,  1296.0000
 1531.4509,   828.0000
 2600.6729,   787.5000
  242.7161,   453.0000
  166.2743,   555.0000
   82.4400,  1494.0000
 8597.8685,  2369.0000
11097.1086,   427.5000
 2573.0764,   304.0000
       inf,   516.0000
       inf,  1596.0000
13841.4212,  1512.0000
  286.1884,   562.5000
  639.9886,   617.5000
   28.2015,   775.0000
 5525.0215,   375.0000
  872.2343,   357.5000
    4.0402,    98.0000
       inf,   459.0000
       inf,   365.5000
   14.9289,    87.000018092.6817,  2138.0000
  728.2367,  2753.5000
 1595.8679,  1488.5000
10641.2394,  1234.0000
39955.3990,  1154.0000
17289.3763,  1029.5000
13445.3799,   868.0000
17039.6335,  1774.5000
       inf,  1432.5000
   23.2744,   980.0000
 1230.7780,   892.0000
  477.5598,  1915.5000
       inf,  2713.5000
       inf,  1948.5000
 3939.1435,   806.0000
       inf,  1067.5000
115817945726920672.0000,  1075.5000
       inf,   913.5000
41144.0687,  2014.5000
14928.7795,   406.0000
 4860.7408,  2491.5000
19652.6418,  1885.5000
  303.7247,  1844.5000
 4910.9844,   629.5000
  712.3010,  1137.0000
 4036.0854,   343.5000
   68.3275,   585.5000
   22.4849,  1227.0000
10058.9846,  2109.0000
4611686018427387904.0000,  1811.0000
11890.7634,  2350.5000
 4060.3128,  1136.0000
27135.8339,  3495.0000
23238.4710,  3136.0000
17103.4085,  3283.0000
30126.4544,  3260.0000
   32.4908,   584.0000
  395.0669,   929.0000
 1100.1449,  1128.0000
 1078.2622,  1205.0000
    0.0006,  1236.5000
 2648.0533,  1500.0000
 7513.2345,  1556.0000
33570.0900,  1224.0000
33872.6377,  1413.0000
23139.4248,  4268.5000
 6510.3915,  1761.5000
       inf,   895.5000
       inf,  1411.5000
       inf,  1177.5000
15182.4918,  2655.5000
28190.6520,   648.0000
 5899.0991,  1052.0000
 9771.0150,   590.0000
 4839.6446,  1889.0000
 6090.9298,  3605.5000
 8638.7278,  1817.0000
 3041.6970,  1452.0000
 1038.5696,  1188.0000
  540.5067,  1423.0000
 1052.5431,  1827.5000
2513211196.7976,  1602.0000
16232.3413,  1540.0000
2513219556.8844,  3055.5000
 7764.2027,  2428.5000
 2435.8533,  3997.5000
 8076.9941,  1195.0000
11354.2365,   897.5000
  615.1189,   442.5000
 5552.6424,  1040.0000
  944.2002,   312.0000
 8042.8510,  2575.0000
10836.2266,   128.0000
 6558.3557,   820.0000
   72.0505,    46.0000
    0.6966,   516.0000
  712.6023,   585.0000
 3786.4977,  1663.5000
 4336.2789,   692.5000
 1196.3532,   822.5000
13182.8698,  1388.5000
  392.8112,   475.0000
  310.3400,   482.5000
    1.3529,   160.5000
  724.3499,   282.0000
   44.9778,   101.0000
 3451.2144,   417.0000
 6534.9353,   532.5000
   44.1070,    98.5000 9798.6567,  1660.0000
 4179.3802,  4380.0000
 8264.3421,  2056.5000
 3192.3825,  3586.5000
27344.1838,  2727.0000
 8849.6434,  2695.0000
  357.7883,  3260.5000
 1664.4956,   832.0000
  343.0913,  1677.0000
 1192.0190,  1168.0000
13173.0730,  2766.0000
 4981.8321,  1676.0000
       inf,  2373.5000
6917529027641081856.0000,  3109.5000
35007.0578,  2870.5000
13039.0714,  1459.5000
11437.6173,  2249.5000
56712.9815,  1948.5000
14669.8585,   433.5000
20302.0400,  1449.0000
10709.6545,   829.5000
33172.9153,  3215.0000
27735.8971,  1305.0000
30514.0611,  2424.0000
 3764.7624,  1296.0000
10646.4719,  3684.0000
  250.9824,  1545.5000
13682.6475,  2300.0000
15007.2397,  1472.0000
27644.9244,  1971.0000
       inf,  1675.0000
14270.8178,  1585.5000
  123.3761,  1218.5000
       inf,   758.5000
       inf,  1720.0000
       inf,  1287.0000
 9912.9747,  1106.5000
       inf,  1984.0000
 7606.0356,   413.0000
12438.3239,  1641.5000
 4315.0631,  2786.0000
  445.2292,  3673.0000
 3838.9586,   385.0000
  996.1451,   544.0000
 2881.6919,   504.5000
  744.2366,   343.5000
  334.1350,   676.5000
 3803.2523,   950.0000
  179.0098,   552.0000
  512.0045,   535.0000
 9700.6454,   793.0000
  364.9722,  1480.0000
  142.8589,   412.5000
117093590311632896.0000,   609.5000
47287796087390208.0000,  1121.0000
99079191802150912.0000,  1406.0000
 1199.4778,   488.0000
 4559.0704,  1003.0000
  461.4058,  1168.0000
21606.8929,  1390.0000
19378.4453,  1096.5000
 2763.3881,  1084.5000
17814.6655,   896.0000
   11.2995,    64.0000
 1529.4061,   226.0000
 2327.5204,    98.5000
    2.3965,    29.0000
   13.0998,    74.0000
 1059.2109,   225.0000
 1822.9197,  1169.0000
 1584.2215,   294.0000
 2571.3425,  1029.0000
15533.2252,  1258.5000
  190.9562,   653.0000
17722.8688,  4021.5000
 7078.0277,  1998.0000
       inf,   985.5000
850609488666299520.0000,  1304.5000
44869069979604592.0000,   882.5000
2492922580295669760.0000,   788.5000
   77.0929,   459.5000
18476.2156,  1265.0000
 5606.2430,   557.0000
2882303761517117440.0000,  1454.0000
2305843009213693952.0000,  1775.0000 3252.8860,  1535.5000
 6970.1432,  2518.5000
16550.8089,  3006.5000
21272.6782,  2080.0000
 6237.5669,  2026.0000
 5830.9337,  1596.0000
 8230.9380,  1264.0000
10842.8339,  2124.0000
 3343.2325,  2015.5000
 4758.2293,  1027.5000
   17.4947,  1872.0000
 8075.6408,  1850.0000
10134.1064,  1762.0000
 2932.1105,  1634.0000
10604.4578,  1133.0000
 8991.5239,  1210.0000
  291.3280,  1804.0000
6816010926.1401,  1611.0000
6815986529.3197,  1038.0000
  873.9849,   939.0000
 4384.9276,  2778.0000
  120.9678,   515.5000
 1634.2000,  1110.0000
 6873.6971,  2196.0000
22676.8608,  1680.0000
 5433.0632,  1193.5000
22926.1700,  2397.5000
34328.6981,  2121.0000
22714.9679,  2063.5000
 6683.3103,   839.0000
 7493.0982,  2596.5000
 4420.2745,  2873.5000
  382.3095,   961.5000
 7815.8254,   792.0000
52105.5551,   604.0000
34967.5553,  2512.5000
10400.8510,  1112.5000
 1010.4763,  2200.5000
 2601.2408,   803.5000
       inf,   929.5000
       inf,   805.0000
   61.4477,    62.0000
19314.5828,   960.0000
11102.0824,   475.0000
   21.5482,  1159.0000
 8842.1026,  2527.0000
    4.2900,  4483.5000
16956.3417,  1566.0000
  684.6030,   195.0000
9365559368.2969,  1675.0000
 1238.9460,   252.0000
  720.4124,    91.0000
9365542920.6009,  1513.5000
 5916.5640,   359.0000
  866.8302,   885.5000
  640.7181,   579.0000
 5978.6276,   712.5000
  491.0315,   439.0000
 3282.0323,  1859.0000
32987.4795,  1650.0000
 4136.2477,   648.0000
14721.8763,  1484.0000
13297.5079,  2019.5000
24551.1100,  2304.0000
  256.7567,   840.5000
   37.3365,  2379.0000
689480149.9375,   364.5000
689482302.4363,   949.5000
       inf,   848.5000
 5124.7945,  1097.0000
  257.7394,   611.5000
  137.5989,   551.0000
 1872.8721,   319.5000
 4767.4266,   401.5000
 5157.7538,   732.0000
 1787.0600,   987.5000
 8951.5641,   585.0000
       inf,  1276.0000
       inf,   433.0000
12813988.8994,    97.0000
30691.8548,   978.0000
 1437.2510,  1453.0000
10390.5659,  1476.0000
12813214.7100,    86.0000
  405.2650,   407.5000
 3898.2925,   481.0000
 1350.8036,   423.0000
  127.5647,   542.5000
 1994.2366,   267.0000
  744.2763,   382.5000
 1446.2970,   625.5000
       inf,   935.0000
       inf,   852.5000
 3396.7311,   397.0000
 7534.6567,  1341.0000
 1462.5522,  1130.5000
   30.6126,   229.5000
 1690.1247,   331.0000
  152.0144,   489.0000
  142.1884,   265.0000
 5774.6370,   348.5000 6258.3421,  1724.5000
46901.9749,  1208.0000
27125.8928,  2092.0000
  934.5009,  1564.0000
24442.4459,  2921.5000
 4026.1264,    32.0000
 1382.6954,  1264.5000
       inf,  1033.5000
16786.7651,  2992.0000
38045.4406,  1537.5000
34596.3905,  1982.5000
 1286.4446,  2044.0000
 2656.4355,  3377.0000
10054.4965,  2168.0000
10449.8342,  1339.0000
 1843.2283,  1878.5000
 3228.6911,   967.0000
35590.1948,  1469.0000
 1895.1651,  1940.5000
 9659.4807,  2833.0000
11966.1104,  1616.0000
       inf,  1116.0000
37486.0383,  2025.5000
23890.1181,  2370.5000
 4171.3113,  1661.0000
       inf,   436.0000
       inf,   561.0000
 2508.6095,  1418.5000
  727.4472,  1801.5000
 4250.0684,  2344.0000
  837.1407,  1511.0000
 1049.4653,  1805.0000
  572.3424,   565.0000
 9584.0515,   408.0000
 4245.0561,   525.0000
17304.1992,   850.0000
17442.0615,  3448.5000
  541.1688,  2012.0000
    0.2663,   784.5000
 5012.9223,  1060.0000
 5359.1961,   760.0000
 1750.1909,   416.0000
  744.5296,   788.0000
 3772.2591,   848.0000
  625.2325,   839.0000
 3444.0821,  1024.0000
 7974.1832,  2608.0000
 7251.7362,   862.0000
 7984.6142,  2012.0000
10025.8420,  2812.0000
  254.7575,  1183.0000
27036.2000,  1354.0000
   23.2326,  1113.5000
 5332.0550,   816.0000
10098.1618,   925.0000
 5374.5306,  1229.0000
 2007.9752,   350.0000
 3744.9837,  1193.0000
10468.9187,   487.0000
   32.1802,   519.5000
 2640.8611,   368.0000
  425.7735,   618.0000
  451.7941,   908.0000
  238.1365,   500.0000
   35.5331,   420.5000
 1333.3917,   652.5000
 3972.3395,   492.0000
   61.4477,    62.0000
12240.4998,  1348.5000
  684.6030,   195.0000
15607.9988,  1889.5000
 6409.5421,   415.5000
 1120.6979,   293.5000
  720.4124,    91.0000
15242.8886,   197.5000
29024.7845,  2099.0000
 2901.4833,   117.5000
 7619.4561,  1312.0000
65733.8469,  1870.0000
   13.5139,   136.0000
67984.7776,  2686.0000
 7569.2691,  1310.0000
 4347.9422,   384.0000
  109.7190,   770.5000
 5529.2994,   548.0000
  100.8857,   379.0000
12173.1528,  1554.0000
   53.7055,   126.0000
13764.0115,  1095.0000
  917.5490,   805.0000
20957.2000,  1156.0000
18392.5094,  1795.0000
 2179.3398,  3016.5000
 5981.5730,   604.0000
 3256.7082,   428.0000
 1825.8456,   429.5000
 2113.5042,   337.0000
 1265.0262,    34.0000
    8.5444,    14.0000
  456.9941,   334.5000
  155.0605,   115.5000
  242.3392,   278.0000
 1213.0935,   282.0000
  999.7562,    57.0000 4628.3247,   952.5000
50944.5811,  1375.5000
58271.5208,  1771.0000
33133.8969,  1698.0000
 3002.2343,  4011.0000
10700.1928,  2525.0000
 1578.1144,   749.0000
       inf,  2419.0000
21711.7350,  2951.0000
 1531.2781,  1282.0000
 6628.7974,  2496.0000
14804.6532,  1161.0000
 2485.0220,   237.5000
56620.2450,  1167.0000
  881.8083,  1320.0000
13548.8416,  3375.5000
10630.3071,  2083.0000
 1640.3607,  1107.5000
11593.2409,  2158.0000
 5218.7302,  2275.0000
15096.6052,  1305.0000
 3791.2805,  1415.0000
19165.1706,  1441.5000
 8530.5071,  1254.5000
  232.6779,  1360.0000
 4121.2775,   443.0000
 8848.0661,   628.0000
 2136.5512,   699.5000
40130.7100,   535.0000
   41.1280,    82.5000
31426.9154,  1696.5000
 1476.4114,   105.0000
15801.0791,   882.5000
  138.8785,  1373.0000
 2197.4116,   954.5000
 9142.7085,  1143.0000
 3201.8613,  1040.0000
 7630.7137,  2957.0000
 6870.1216,  2517.0000
16913.7739,  2091.5000
 4758.2293,  1027.5000
  178.1484,  1330.0000
   99.8529,  1973.0000
10619.0295,  1961.0000
 6104.1084,   794.0000
   72.2449,    62.0000
 1228.1746,  1035.0000
 8553.6087,   792.0000
 1636.7094,   434.0000
